accuracy,precision,recall,f1,model,mechanism,rate,imputation
0.6040345821325649,0.9729119638826185,0.5652459016393443,0.7150559933637495,Transformer,MNAR,0.2,Zero
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.2,Mean
0.9976945244956772,0.9993434011818779,0.9980327868852459,0.9986876640419947,KNN,MNAR,0.2,Mean
0.9994236311239193,0.9993446920052425,1.0,0.9996722386102918,MLP,MNAR,0.2,Mean
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.2,Mean
0.985014409221902,0.9876382563435263,0.9954098360655738,0.991508817766166,Transformer,MNAR,0.2,Mean
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.2,KNN
0.9976945244956772,0.9993434011818779,0.9980327868852459,0.9986876640419947,KNN,MNAR,0.2,KNN
1.0,1.0,1.0,1.0,MLP,MNAR,0.2,KNN
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.2,KNN
0.9913544668587896,0.9908972691807543,0.999344262295082,0.9951028403525954,Transformer,MNAR,0.2,KNN
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.2,MICE
0.9953890489913545,0.9973770491803279,0.9973770491803279,0.9973770491803279,KNN,MNAR,0.2,MICE
0.9965417867435159,0.9993425378040762,0.9967213114754099,0.9980302035456337,MLP,MNAR,0.2,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.2,MICE
0.9855907780979827,0.9908376963350786,0.9927868852459016,0.9918113331149688,Transformer,MNAR,0.2,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,RandomForest,MNAR,0.2,AE
0.8760806916426513,0.8808139534883721,0.9934426229508196,0.9337442218798151,KNN,MNAR,0.2,AE
0.8766570605187319,0.8791208791208791,0.9967213114754099,0.9342347879532883,MLP,MNAR,0.2,AE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.2,AE
0.6726224783861672,0.8818834796488427,0.7245901639344262,0.7955363570914327,Transformer,MNAR,0.2,AE
0.9982708933717579,0.9980366492146597,1.0,0.9990173599737963,RandomForest,MNAR,0.3,Zero
0.9112391930835735,0.9506903353057199,0.9481967213114754,0.9494418910045962,KNN,MNAR,0.3,Zero
0.8881844380403459,0.9188168659534298,0.9573770491803278,0.9377007064868337,MLP,MNAR,0.3,Zero
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.3,Zero
0.49510086455331415,0.9751098096632503,0.4367213114754098,0.6032608695652174,Transformer,MNAR,0.3,Zero
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.3,Mean
0.9976945244956772,0.9993434011818779,0.9980327868852459,0.9986876640419947,KNN,MNAR,0.3,Mean
0.9976945244956772,0.9980353634577603,0.999344262295082,0.9986893840104849,MLP,MNAR,0.3,Mean
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.3,Mean
0.9780979827089337,0.9849967384213959,0.9901639344262295,0.9875735775016351,Transformer,MNAR,0.3,Mean
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.3,KNN
0.9976945244956772,0.9993434011818779,0.9980327868852459,0.9986876640419947,KNN,MNAR,0.3,KNN
1.0,1.0,1.0,1.0,MLP,MNAR,0.3,KNN
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.3,KNN
0.9919308357348703,0.9915419648666233,0.999344262295082,0.9954278249510125,Transformer,MNAR,0.3,KNN
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.3,MICE
0.9936599423631124,0.9954188481675392,0.9973770491803279,0.9963969865705863,KNN,MNAR,0.3,MICE
0.9942363112391931,0.9980276134122288,0.9954098360655738,0.9967170059093894,MLP,MNAR,0.3,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.3,MICE
0.9809798270893372,0.9882198952879581,0.9901639344262295,0.989190959711759,Transformer,MNAR,0.3,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,RandomForest,MNAR,0.3,AE
0.8726224783861671,0.8808411214953271,0.9888524590163934,0.9317269076305221,KNN,MNAR,0.3,AE
0.8749279538904899,0.8802325581395349,0.9927868852459016,0.9331278890600925,MLP,MNAR,0.3,AE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.3,AE
0.6651296829971182,0.8806451612903226,0.7160655737704918,0.789873417721519,Transformer,MNAR,0.3,AE
0.9976945244956772,0.9973839110529757,1.0,0.9986902423051736,RandomForest,MNAR,0.5,Zero
0.8760806916426513,0.9264322916666666,0.9331147540983606,0.9297615158444953,KNN,MNAR,0.5,Zero
0.8628242074927954,0.903448275862069,0.9449180327868852,0.9237179487179488,MLP,MNAR,0.5,Zero
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.5,Zero
0.362536023054755,0.9883449883449883,0.2780327868852459,0.43398157625383826,Transformer,MNAR,0.5,Zero
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.5,Mean
0.9953890489913545,0.9973770491803279,0.9973770491803279,0.9973770491803279,KNN,MNAR,0.5,Mean
0.9948126801152738,0.9954248366013072,0.9986885245901639,0.9970540098199673,MLP,MNAR,0.5,Mean
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.5,Mean
0.9734870317002882,0.9842829076620825,0.9855737704918033,0.9849279161205766,Transformer,MNAR,0.5,Mean
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.5,KNN
0.9982708933717579,1.0,0.9980327868852459,0.9990154250082048,KNN,MNAR,0.5,KNN
1.0,1.0,1.0,1.0,MLP,MNAR,0.5,KNN
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.5,KNN
0.992507204610951,0.9921875,0.999344262295082,0.9957530218882719,Transformer,MNAR,0.5,KNN
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.5,MICE
0.9896253602305476,0.992161985630307,0.9960655737704918,0.9941099476439791,KNN,MNAR,0.5,MICE
0.9827089337175793,0.9914529914529915,0.9888524590163934,0.990151017728168,MLP,MNAR,0.5,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.5,MICE
0.9636887608069165,0.9834656084656085,0.9750819672131148,0.9792558445834705,Transformer,MNAR,0.5,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,RandomForest,MNAR,0.5,AE
0.8755043227665706,0.8820782253356684,0.9908196721311475,0.9332921556516368,KNN,MNAR,0.5,AE
0.869164265129683,0.87953216374269,0.9862295081967213,0.9298299845440494,MLP,MNAR,0.5,AE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.5,AE
0.6829971181556196,0.8903122497998399,0.7291803278688525,0.8017303532804614,Transformer,MNAR,0.5,AE
0.9971181556195965,0.9967320261437909,1.0,0.9983633387888707,RandomForest,MNAR,0.7,Zero
0.8397694524495677,0.9093893630991464,0.9081967213114754,0.9087926509186351,KNN,MNAR,0.7,Zero
0.8518731988472622,0.8967459324155194,0.939672131147541,0.9177073326929235,MLP,MNAR,0.7,Zero
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.7,Zero
0.26051873198847264,0.9879032258064516,0.16065573770491803,0.2763677382966723,Transformer,MNAR,0.7,Zero
0.9971181556195965,0.9973821989528796,0.999344262295082,0.9983622666229938,RandomForest,MNAR,0.7,Mean
0.9930835734870317,0.9960655737704918,0.9960655737704918,0.9960655737704918,KNN,MNAR,0.7,Mean
0.9942363112391931,0.9941291585127201,0.999344262295082,0.9967298888162197,MLP,MNAR,0.7,Mean
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.7,Mean
0.9665706051873199,0.9797253106605625,0.9822950819672132,0.9810085134250164,Transformer,MNAR,0.7,Mean
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.7,KNN
0.9988472622478386,1.0,0.9986885245901639,0.9993438320209974,KNN,MNAR,0.7,KNN
1.0,1.0,1.0,1.0,MLP,MNAR,0.7,KNN
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.7,KNN
0.992507204610951,0.9921875,0.999344262295082,0.9957530218882719,Transformer,MNAR,0.7,KNN
0.9988472622478386,0.9986902423051736,1.0,0.9993446920052425,RandomForest,MNAR,0.7,MICE
0.9855907780979827,0.9908376963350786,0.9927868852459016,0.9918113331149688,KNN,MNAR,0.7,MICE
0.9729106628242075,0.987467018469657,0.981639344262295,0.9845445577112791,MLP,MNAR,0.7,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.7,MICE
0.9417867435158501,0.9836956521739131,0.9495081967213115,0.9662996329662996,Transformer,MNAR,0.7,MICE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,RandomForest,MNAR,0.7,AE
0.8743515850144092,0.8828353837141183,0.9881967213114754,0.932549504950495,KNN,MNAR,0.7,AE
0.8645533141210374,0.8785211267605634,0.981639344262295,0.9272220501703313,MLP,MNAR,0.7,AE
0.8789625360230547,0.8789625360230547,1.0,0.9355828220858896,CNN,MNAR,0.7,AE
0.6720461095100865,0.8898858075040783,0.7154098360655737,0.7931661214103962,Transformer,MNAR,0.7,AE
